LapNumber,GP,Year,TrackStatus,Label
14.0,Singapore,2019,1,Green flag
15.0,Singapore,2019,1,Green flag
16.0,Singapore,2019,1,Green flag
17.0,Singapore,2019,1,Green flag
18.0,Singapore,2019,1,Green flag
19.0,Singapore,2019,1,Green flag
20.0,Singapore,2019,1,Green flag
21.0,Singapore,2019,1,Green flag
22.0,Singapore,2019,1,Green flag
23.0,Singapore,2019,1,Green flag
24.0,Singapore,2019,1,Green flag
25.0,Singapore,2019,1,Green flag
26.0,Singapore,2019,1,Green flag
27.0,Singapore,2019,1,Green flag
28.0,Singapore,2019,1,Green flag
29.0,Singapore,2019,1,Green flag
30.0,Singapore,2019,1,Green flag
31.0,Singapore,2019,1,Green flag
32.0,Singapore,2019,1,Green flag
33.0,Singapore,2019,1,Green flag
34.0,Singapore,2019,1,Green flag
35.0,Singapore,2019,2,Yellow flag
36.0,Singapore,2019,24,Safety Car
37.0,Singapore,2019,4,Safety Car
38.0,Singapore,2019,4,Safety Car
39.0,Singapore,2019,4,Safety Car
40.0,Singapore,2019,4,Safety Car
41.0,Singapore,2019,1,Green flag
42.0,Singapore,2019,1,Green flag
43.0,Singapore,2019,2,Yellow flag
44.0,Singapore,2019,24,Safety Car
45.0,Singapore,2019,4,Safety Car
46.0,Singapore,2019,4,Safety Car
47.0,Singapore,2019,4,Safety Car
48.0,Singapore,2019,1,Green flag
49.0,Singapore,2019,1,Green flag
50.0,Singapore,2019,24,Safety Car
51.0,Singapore,2019,4,Safety Car
52.0,Singapore,2019,1,Green flag
53.0,Singapore,2019,1,Green flag
54.0,Singapore,2019,1,Green flag
55.0,Singapore,2019,1,Green flag
56.0,Singapore,2019,1,Green flag
57.0,Singapore,2019,1,Green flag
58.0,Singapore,2019,1,Green flag
59.0,Singapore,2019,1,Green flag
60.0,Singapore,2019,1,Green flag
61.0,Singapore,2019,1,Green flag
1.0,Austin,2019,1,Green flag
2.0,Austin,2019,1,Green flag
3.0,Austin,2019,1,Green flag
4.0,Austin,2019,1,Green flag
5.0,Austin,2019,1,Green flag
6.0,Austin,2019,1,Green flag
7.0,Austin,2019,1,Green flag
8.0,Austin,2019,2,Yellow flag
9.0,Austin,2019,2,Yellow flag
10.0,Austin,2019,1,Green flag
11.0,Austin,2019,1,Green flag
12.0,Austin,2019,1,Green flag
13.0,Austin,2019,1,Green flag
14.0,Austin,2019,1,Green flag
15.0,Austin,2019,1,Green flag
16.0,Austin,2019,1,Green flag
17.0,Austin,2019,1,Green flag
18.0,Austin,2019,1,Green flag
19.0,Austin,2019,1,Green flag
20.0,Austin,2019,1,Green flag
21.0,Austin,2019,1,Green flag
22.0,Austin,2019,1,Green flag
23.0,Austin,2019,1,Green flag
24.0,Austin,2019,1,Green flag
25.0,Austin,2019,1,Green flag
26.0,Austin,2019,1,Green flag
27.0,Austin,2019,1,Green flag
28.0,Austin,2019,1,Green flag
29.0,Austin,2019,1,Green flag
30.0,Austin,2019,1,Green flag
31.0,Austin,2019,1,Green flag
32.0,Austin,2019,1,Green flag
33.0,Austin,2019,1,Green flag
34.0,Austin,2019,1,Green flag
35.0,Austin,2019,1,Green flag
36.0,Austin,2019,1,Green flag
37.0,Austin,2019,1,Green flag
38.0,Austin,2019,1,Green flag
39.0,Austin,2019,1,Green flag
40.0,Austin,2019,1,Green flag
41.0,Austin,2019,1,Green flag
42.0,Austin,2019,1,Green flag
43.0,Austin,2019,1,Green flag
44.0,Austin,2019,1,Green flag
45.0,Austin,2019,1,Green flag
46.0,Austin,2019,1,Green flag
47.0,Austin,2019,1,Green flag
48.0,Austin,2019,1,Green flag
49.0,Austin,2019,1,Green flag
50.0,Austin,2019,1,Green flag
51.0,Austin,2019,1,Green flag
52.0,Austin,2019,1,Green flag
53.0,Austin,2019,1,Green flag
54.0,Austin,2019,1,Green flag
55.0,Austin,2019,2,Yellow flag
56.0,Austin,2019,2,Yellow flag
1.0,Mexico,2019,6,Virtual Safety Car
2.0,Mexico,2019,67,Virtual Safety Car
3.0,Mexico,2019,7,Unknown
4.0,Mexico,2019,1,Green flag
5.0,Mexico,2019,2,Yellow flag
6.0,Mexico,2019,1,Green flag
7.0,Mexico,2019,1,Green flag
8.0,Mexico,2019,1,Green flag
9.0,Mexico,2019,1,Green flag
10.0,Mexico,2019,1,Green flag
11.0,Mexico,2019,1,Green flag
12.0,Mexico,2019,1,Green flag
13.0,Mexico,2019,1,Green flag
14.0,Mexico,2019,1,Green flag
15.0,Mexico,2019,1,Green flag
16.0,Mexico,2019,1,Green flag
17.0,Mexico,2019,1,Green flag
18.0,Mexico,2019,1,Green flag
19.0,Mexico,2019,1,Green flag
20.0,Mexico,2019,1,Green flag
21.0,Mexico,2019,1,Green flag
22.0,Mexico,2019,1,Green flag
23.0,Mexico,2019,1,Green flag
24.0,Mexico,2019,1,Green flag
25.0,Mexico,2019,1,Green flag
26.0,Mexico,2019,1,Green flag
27.0,Mexico,2019,1,Green flag
28.0,Mexico,2019,1,Green flag
29.0,Mexico,2019,1,Green flag
30.0,Mexico,2019,1,Green flag
31.0,Mexico,2019,1,Green flag
32.0,Mexico,2019,1,Green flag
33.0,Mexico,2019,1,Green flag
34.0,Mexico,2019,1,Green flag
35.0,Mexico,2019,1,Green flag
36.0,Mexico,2019,1,Green flag
37.0,Mexico,2019,1,Green flag
38.0,Mexico,2019,1,Green flag
39.0,Mexico,2019,1,Green flag
40.0,Mexico,2019,1,Green flag
41.0,Mexico,2019,1,Green flag
42.0,Mexico,2019,1,Green flag
43.0,Mexico,2019,1,Green flag
44.0,Mexico,2019,1,Green flag
45.0,Mexico,2019,1,Green flag
46.0,Mexico,2019,1,Green flag
47.0,Mexico,2019,1,Green flag
48.0,Mexico,2019,1,Green flag
49.0,Mexico,2019,1,Green flag
50.0,Mexico,2019,1,Green flag
51.0,Mexico,2019,1,Green flag
52.0,Mexico,2019,1,Green flag
53.0,Mexico,2019,1,Green flag
54.0,Mexico,2019,1,Green flag
55.0,Mexico,2019,1,Green flag
56.0,Mexico,2019,1,Green flag
57.0,Mexico,2019,1,Green flag
58.0,Mexico,2019,1,Green flag
59.0,Mexico,2019,1,Green flag
60.0,Mexico,2019,1,Green flag
61.0,Mexico,2019,1,Green flag
62.0,Mexico,2019,1,Green flag
63.0,Mexico,2019,1,Green flag
64.0,Mexico,2019,1,Green flag
65.0,Mexico,2019,1,Green flag
66.0,Mexico,2019,1,Green flag
67.0,Mexico,2019,1,Green flag
68.0,Mexico,2019,1,Green flag
69.0,Mexico,2019,1,Green flag
70.0,Mexico,2019,1,Green flag
71.0,Mexico,2019,1,Green flag
1.0,Brazil,2019,1,Green flag
2.0,Brazil,2019,1,Green flag
3.0,Brazil,2019,1,Green flag
4.0,Brazil,2019,1,Green flag
5.0,Brazil,2019,1,Green flag
6.0,Brazil,2019,1,Green flag
7.0,Brazil,2019,1,Green flag
8.0,Brazil,2019,2,Yellow flag
9.0,Brazil,2019,1,Green flag
10.0,Brazil,2019,1,Green flag
11.0,Brazil,2019,1,Green flag
12.0,Brazil,2019,1,Green flag
13.0,Brazil,2019,1,Green flag
14.0,Brazil,2019,1,Green flag
15.0,Brazil,2019,1,Green flag
16.0,Brazil,2019,1,Green flag
17.0,Brazil,2019,1,Green flag
18.0,Brazil,2019,1,Green flag
19.0,Brazil,2019,1,Green flag
20.0,Brazil,2019,1,Green flag
21.0,Brazil,2019,1,Green flag
22.0,Brazil,2019,1,Green flag
23.0,Brazil,2019,1,Green flag
24.0,Brazil,2019,1,Green flag
25.0,Brazil,2019,1,Green flag
26.0,Brazil,2019,1,Green flag
27.0,Brazil,2019,1,Green flag
28.0,Brazil,2019,1,Green flag
29.0,Brazil,2019,1,Green flag
30.0,Brazil,2019,1,Green flag
31.0,Brazil,2019,1,Green flag
32.0,Brazil,2019,1,Green flag
33.0,Brazil,2019,1,Green flag
34.0,Brazil,2019,1,Green flag
35.0,Brazil,2019,1,Green flag
36.0,Brazil,2019,1,Green flag
37.0,Brazil,2019,1,Green flag
38.0,Brazil,2019,1,Green flag
39.0,Brazil,2019,1,Green flag
40.0,Brazil,2019,1,Green flag
41.0,Brazil,2019,1,Green flag
42.0,Brazil,2019,1,Green flag
43.0,Brazil,2019,1,Green flag
44.0,Brazil,2019,1,Green flag
45.0,Brazil,2019,1,Green flag
46.0,Brazil,2019,1,Green flag
47.0,Brazil,2019,1,Green flag
48.0,Brazil,2019,1,Green flag
49.0,Brazil,2019,1,Green flag
50.0,Brazil,2019,1,Green flag
51.0,Brazil,2019,1,Green flag
52.0,Brazil,2019,2,Yellow flag
53.0,Brazil,2019,24,Safety Car
54.0,Brazil,2019,4,Safety Car
55.0,Brazil,2019,4,Safety Car
56.0,Brazil,2019,4,Safety Car
57.0,Brazil,2019,4,Safety Car
58.0,Brazil,2019,4,Safety Car
59.0,Brazil,2019,4,Safety Car
60.0,Brazil,2019,1,Green flag
61.0,Brazil,2019,1,Green flag
62.0,Brazil,2019,1,Green flag
63.0,Brazil,2019,1,Green flag
64.0,Brazil,2019,1,Green flag
65.0,Brazil,2019,1,Green flag
66.0,Brazil,2019,4,Safety Car
67.0,Brazil,2019,4,Safety Car
68.0,Brazil,2019,4,Safety Car
69.0,Brazil,2019,4,Safety Car
70.0,Brazil,2019,2,Yellow flag
71.0,Brazil,2019,1,Green flag
1.0,Abu Dhabi,2019,2,Yellow flag
2.0,Abu Dhabi,2019,1,Green flag
3.0,Abu Dhabi,2019,1,Green flag
4.0,Abu Dhabi,2019,1,Green flag
5.0,Abu Dhabi,2019,1,Green flag
6.0,Abu Dhabi,2019,1,Green flag
7.0,Abu Dhabi,2019,1,Green flag
8.0,Abu Dhabi,2019,1,Green flag
9.0,Abu Dhabi,2019,1,Green flag
10.0,Abu Dhabi,2019,1,Green flag
11.0,Abu Dhabi,2019,1,Green flag
12.0,Abu Dhabi,2019,1,Green flag
13.0,Abu Dhabi,2019,1,Green flag
14.0,Abu Dhabi,2019,1,Green flag
15.0,Abu Dhabi,2019,1,Green flag
16.0,Abu Dhabi,2019,1,Green flag
17.0,Abu Dhabi,2019,1,Green flag
18.0,Abu Dhabi,2019,1,Green flag
19.0,Abu Dhabi,2019,1,Green flag
20.0,Abu Dhabi,2019,1,Green flag
21.0,Abu Dhabi,2019,1,Green flag
22.0,Abu Dhabi,2019,1,Green flag
23.0,Abu Dhabi,2019,1,Green flag
24.0,Abu Dhabi,2019,1,Green flag
25.0,Abu Dhabi,2019,1,Green flag
26.0,Abu Dhabi,2019,1,Green flag
27.0,Abu Dhabi,2019,1,Green flag
28.0,Abu Dhabi,2019,1,Green flag
29.0,Abu Dhabi,2019,1,Green flag
30.0,Abu Dhabi,2019,1,Green flag
31.0,Abu Dhabi,2019,1,Green flag
32.0,Abu Dhabi,2019,1,Green flag
33.0,Abu Dhabi,2019,1,Green flag
34.0,Abu Dhabi,2019,1,Green flag
35.0,Abu Dhabi,2019,1,Green flag
36.0,Abu Dhabi,2019,1,Green flag
37.0,Abu Dhabi,2019,1,Green flag
38.0,Abu Dhabi,2019,1,Green flag
39.0,Abu Dhabi,2019,1,Green flag
40.0,Abu Dhabi,2019,1,Green flag
41.0,Abu Dhabi,2019,1,Green flag
42.0,Abu Dhabi,2019,1,Green flag
43.0,Abu Dhabi,2019,1,Green flag
44.0,Abu Dhabi,2019,1,Green flag
45.0,Abu Dhabi,2019,1,Green flag
46.0,Abu Dhabi,2019,1,Green flag
47.0,Abu Dhabi,2019,1,Green flag
48.0,Abu Dhabi,2019,1,Green flag
49.0,Abu Dhabi,2019,1,Green flag
50.0,Abu Dhabi,2019,1,Green flag
51.0,Abu Dhabi,2019,1,Green flag
52.0,Abu Dhabi,2019,1,Green flag
53.0,Abu Dhabi,2019,1,Green flag
54.0,Abu Dhabi,2019,1,Green flag
55.0,Abu Dhabi,2019,1,Green flag
1.0,Monza,2019,2,Yellow flag
2.0,Monza,2019,1,Green flag
3.0,Monza,2019,2,Yellow flag
4.0,Monza,2019,1,Green flag
5.0,Monza,2019,1,Green flag
6.0,Monza,2019,2,Yellow flag
7.0,Monza,2019,1,Green flag
8.0,Monza,2019,1,Green flag
9.0,Monza,2019,1,Green flag
10.0,Monza,2019,1,Green flag
11.0,Monza,2019,1,Green flag
12.0,Monza,2019,1,Green flag
13.0,Monza,2019,1,Green flag
14.0,Monza,2019,1,Green flag
15.0,Monza,2019,1,Green flag
16.0,Monza,2019,1,Green flag
17.0,Monza,2019,1,Green flag
18.0,Monza,2019,1,Green flag
19.0,Monza,2019,1,Green flag
20.0,Monza,2019,1,Green flag
21.0,Monza,2019,1,Green flag
22.0,Monza,2019,1,Green flag
23.0,Monza,2019,1,Green flag
24.0,Monza,2019,1,Green flag
25.0,Monza,2019,1,Green flag
26.0,Monza,2019,1,Green flag
27.0,Monza,2019,1,Green flag
28.0,Monza,2019,267,Virtual Safety Car
29.0,Monza,2019,7,Unknown
30.0,Monza,2019,267,Virtual Safety Car
31.0,Monza,2019,7,Unknown
32.0,Monza,2019,1,Green flag
33.0,Monza,2019,1,Green flag
34.0,Monza,2019,1,Green flag
35.0,Monza,2019,1,Green flag
36.0,Monza,2019,1,Green flag
37.0,Monza,2019,1,Green flag
38.0,Monza,2019,1,Green flag
39.0,Monza,2019,1,Green flag
40.0,Monza,2019,1,Green flag
41.0,Monza,2019,1,Green flag
42.0,Monza,2019,1,Green flag
43.0,Monza,2019,1,Green flag
44.0,Monza,2019,1,Green flag
45.0,Monza,2019,1,Green flag
46.0,Monza,2019,1,Green flag
47.0,Monza,2019,1,Green flag
48.0,Monza,2019,1,Green flag
49.0,Monza,2019,1,Green flag
50.0,Monza,2019,1,Green flag
51.0,Monza,2019,1,Green flag
52.0,Monza,2019,1,Green flag
53.0,Monza,2019,1,Green flag
1.0,Bahrain,2020,5,Red Flag
2.0,Bahrain,2020,1,Green flag
3.0,Bahrain,2020,24,Safety Car
4.0,Bahrain,2020,4,Safety Car
5.0,Bahrain,2020,4,Safety Car
6.0,Bahrain,2020,4,Safety Car
7.0,Bahrain,2020,4,Safety Car
8.0,Bahrain,2020,4,Safety Car
9.0,Bahrain,2020,1,Green flag
10.0,Bahrain,2020,1,Green flag
11.0,Bahrain,2020,1,Green flag
12.0,Bahrain,2020,1,Green flag
13.0,Bahrain,2020,2,Yellow flag
14.0,Bahrain,2020,1,Green flag
15.0,Bahrain,2020,1,Green flag
16.0,Bahrain,2020,1,Green flag
17.0,Bahrain,2020,1,Green flag
18.0,Bahrain,2020,1,Green flag
19.0,Bahrain,2020,1,Green flag
20.0,Bahrain,2020,1,Green flag
21.0,Bahrain,2020,1,Green flag
22.0,Bahrain,2020,1,Green flag
23.0,Bahrain,2020,1,Green flag
24.0,Bahrain,2020,1,Green flag
25.0,Bahrain,2020,1,Green flag
26.0,Bahrain,2020,1,Green flag
27.0,Bahrain,2020,1,Green flag
28.0,Bahrain,2020,1,Green flag
29.0,Bahrain,2020,1,Green flag
30.0,Bahrain,2020,1,Green flag
31.0,Bahrain,2020,1,Green flag
32.0,Bahrain,2020,1,Green flag
33.0,Bahrain,2020,1,Green flag
34.0,Bahrain,2020,1,Green flag
35.0,Bahrain,2020,1,Green flag
36.0,Bahrain,2020,1,Green flag
37.0,Bahrain,2020,1,Green flag
38.0,Bahrain,2020,1,Green flag
39.0,Bahrain,2020,1,Green flag
40.0,Bahrain,2020,1,Green flag
41.0,Bahrain,2020,1,Green flag
42.0,Bahrain,2020,1,Green flag
43.0,Bahrain,2020,1,Green flag
44.0,Bahrain,2020,1,Green flag
45.0,Bahrain,2020,1,Green flag
46.0,Bahrain,2020,1,Green flag
47.0,Bahrain,2020,1,Green flag
48.0,Bahrain,2020,1,Green flag
49.0,Bahrain,2020,1,Green flag
50.0,Bahrain,2020,1,Green flag
51.0,Bahrain,2020,1,Green flag
52.0,Bahrain,2020,1,Green flag
53.0,Bahrain,2020,1,Green flag
54.0,Bahrain,2020,2,Yellow flag
55.0,Bahrain,2020,4,Safety Car
56.0,Bahrain,2020,4,Safety Car
57.0,Bahrain,2020,4,Safety Car
0.0,Bahrain,2020,5,Red Flag
1.0,Monaco,2020,1,Green flag
2.0,Monaco,2020,1,Green flag
3.0,Monaco,2020,1,Green flag
4.0,Monaco,2020,1,Green flag
5.0,Monaco,2020,1,Green flag
6.0,Monaco,2020,1,Green flag
7.0,Monaco,2020,1,Green flag
8.0,Monaco,2020,2,Yellow flag
9.0,Monaco,2020,1,Green flag
10.0,Monaco,2020,1,Green flag
11.0,Monaco,2020,1,Green flag
12.0,Monaco,2020,1,Green flag
13.0,Monaco,2020,1,Green flag
14.0,Monaco,2020,1,Green flag
15.0,Monaco,2020,1,Green flag
16.0,Monaco,2020,1,Green flag
17.0,Monaco,2020,1,Green flag
18.0,Monaco,2020,1,Green flag
19.0,Monaco,2020,2,Yellow flag
20.0,Monaco,2020,24,Safety Car
21.0,Monaco,2020,4,Safety Car
22.0,Monaco,2020,4,Safety Car
23.0,Monaco,2020,4,Safety Car
24.0,Monaco,2020,1,Green flag
25.0,Monaco,2020,24,Safety Car
26.0,Monaco,2020,45,Safety Car
27.0,Monaco,2020,1,Green flag
28.0,Monaco,2020,1,Green flag
29.0,Monaco,2020,1,Green flag
30.0,Monaco,2020,1,Green flag
31.0,Monaco,2020,1,Green flag
32.0,Monaco,2020,1,Green flag
33.0,Monaco,2020,1,Green flag
34.0,Monaco,2020,1,Green flag
35.0,Monaco,2020,1,Green flag
36.0,Monaco,2020,1,Green flag
37.0,Monaco,2020,1,Green flag
38.0,Monaco,2020,1,Green flag
39.0,Monaco,2020,1,Green flag
40.0,Monaco,2020,1,Green flag
41.0,Monaco,2020,1,Green flag
42.0,Monaco,2020,1,Green flag
43.0,Monaco,2020,1,Green flag
44.0,Monaco,2020,1,Green flag
45.0,Monaco,2020,1,Green flag
46.0,Monaco,2020,1,Green flag
47.0,Monaco,2020,1,Green flag
48.0,Monaco,2020,1,Green flag
49.0,Monaco,2020,1,Green flag
50.0,Monaco,2020,1,Green flag
51.0,Monaco,2020,1,Green flag
52.0,Monaco,2020,1,Green flag
53.0,Monaco,2020,1,Green flag
1.0,Spain,2020,1,Green flag
2.0,Spain,2020,1,Green flag
3.0,Spain,2020,1,Green flag
4.0,Spain,2020,1,Green flag
5.0,Spain,2020,1,Green flag
6.0,Spain,2020,1,Green flag
7.0,Spain,2020,1,Green flag
8.0,Spain,2020,1,Green flag
9.0,Spain,2020,1,Green flag
10.0,Spain,2020,1,Green flag
11.0,Spain,2020,1,Green flag
12.0,Spain,2020,1,Green flag
13.0,Spain,2020,1,Green flag
14.0,Spain,2020,1,Green flag
15.0,Spain,2020,1,Green flag
16.0,Spain,2020,1,Green flag
17.0,Spain,2020,1,Green flag
18.0,Spain,2020,1,Green flag
19.0,Spain,2020,1,Green flag
20.0,Spain,2020,1,Green flag
21.0,Spain,2020,1,Green flag
22.0,Spain,2020,1,Green flag
23.0,Spain,2020,1,Green flag
24.0,Spain,2020,1,Green flag
25.0,Spain,2020,1,Green flag
26.0,Spain,2020,1,Green flag
27.0,Spain,2020,1,Green flag
28.0,Spain,2020,1,Green flag
29.0,Spain,2020,1,Green flag
30.0,Spain,2020,1,Green flag
31.0,Spain,2020,1,Green flag
32.0,Spain,2020,1,Green flag
33.0,Spain,2020,1,Green flag
34.0,Spain,2020,1,Green flag
35.0,Spain,2020,1,Green flag
36.0,Spain,2020,1,Green flag
37.0,Spain,2020,2,Yellow flag
38.0,Spain,2020,2,Yellow flag
39.0,Spain,2020,1,Green flag
40.0,Spain,2020,1,Green flag
41.0,Spain,2020,1,Green flag
42.0,Spain,2020,1,Green flag
43.0,Spain,2020,1,Green flag
44.0,Spain,2020,1,Green flag
45.0,Spain,2020,1,Green flag
46.0,Spain,2020,1,Green flag
47.0,Spain,2020,1,Green flag
48.0,Spain,2020,1,Green flag
49.0,Spain,2020,1,Green flag
50.0,Spain,2020,1,Green flag
51.0,Spain,2020,1,Green flag
52.0,Spain,2020,1,Green flag
53.0,Spain,2020,1,Green flag
54.0,Spain,2020,1,Green flag
55.0,Spain,2020,1,Green flag
56.0,Spain,2020,1,Green flag
57.0,Spain,2020,1,Green flag
58.0,Spain,2020,1,Green flag
59.0,Spain,2020,1,Green flag
60.0,Spain,2020,1,Green flag
61.0,Spain,2020,1,Green flag
62.0,Spain,2020,1,Green flag
63.0,Spain,2020,1,Green flag
64.0,Spain,2020,1,Green flag
65.0,Spain,2020,1,Green flag
66.0,Spain,2020,1,Green flag
0.0,Canada,2020,24,Safety Car
1.0,Canada,2020,24,Safety Car
2.0,Canada,2020,4,Safety Car
3.0,Canada,2020,4,Safety Car
4.0,Canada,2020,4,Safety Car
5.0,Canada,2020,4,Safety Car
6.0,Canada,2020,4,Safety Car
7.0,Canada,2020,24,Safety Car
8.0,Canada,2020,45,Safety Car
9.0,Canada,2020,1,Green flag
10.0,Canada,2020,1,Green flag
11.0,Canada,2020,1,Green flag
12.0,Canada,2020,1,Green flag
13.0,Canada,2020,1,Green flag
14.0,Canada,2020,1,Green flag
15.0,Canada,2020,1,Green flag
16.0,Canada,2020,1,Green flag
17.0,Canada,2020,1,Green flag
18.0,Canada,2020,1,Green flag
19.0,Canada,2020,1,Green flag
20.0,Canada,2020,1,Green flag
21.0,Canada,2020,1,Green flag
22.0,Canada,2020,1,Green flag
23.0,Canada,2020,1,Green flag
24.0,Canada,2020,1,Green flag
25.0,Canada,2020,1,Green flag
26.0,Canada,2020,1,Green flag
27.0,Canada,2020,1,Green flag
28.0,Canada,2020,1,Green flag
29.0,Canada,2020,1,Green flag
30.0,Canada,2020,1,Green flag
31.0,Canada,2020,1,Green flag
32.0,Canada,2020,1,Green flag
33.0,Canada,2020,1,Green flag
34.0,Canada,2020,1,Green flag
35.0,Canada,2020,1,Green flag
36.0,Canada,2020,1,Green flag
37.0,Canada,2020,1,Green flag
38.0,Canada,2020,1,Green flag
39.0,Canada,2020,1,Green flag
40.0,Canada,2020,1,Green flag
41.0,Canada,2020,1,Green flag
42.0,Canada,2020,1,Green flag
43.0,Canada,2020,24,Safety Car
44.0,Canada,2020,4,Safety Car
45.0,Canada,2020,45,Safety Car
46.0,Canada,2020,1,Green flag
47.0,Canada,2020,1,Green flag
48.0,Canada,2020,1,Green flag
49.0,Canada,2020,1,Green flag
50.0,Canada,2020,1,Green flag
51.0,Canada,2020,1,Green flag
52.0,Canada,2020,1,Green flag
53.0,Canada,2020,1,Green flag
54.0,Canada,2020,1,Green flag
55.0,Canada,2020,1,Green flag
56.0,Canada,2020,1,Green flag
57.0,Canada,2020,1,Green flag
58.0,Canada,2020,1,Green flag
59.0,Canada,2020,1,Green flag
1.0,Austria,2020,1,Green flag
2.0,Austria,2020,1,Green flag
3.0,Austria,2020,1,Green flag
4.0,Austria,2020,1,Green flag
5.0,Austria,2020,1,Green flag
6.0,Austria,2020,1,Green flag
7.0,Austria,2020,1,Green flag
8.0,Austria,2020,1,Green flag
9.0,Austria,2020,1,Green flag
10.0,Austria,2020,1,Green flag
11.0,Austria,2020,1,Green flag
12.0,Austria,2020,1,Green flag
13.0,Austria,2020,1,Green flag
14.0,Austria,2020,1,Green flag
15.0,Austria,2020,2,Yellow flag
16.0,Austria,2020,1,Green flag
17.0,Austria,2020,1,Green flag
18.0,Austria,2020,1,Green flag
19.0,Austria,2020,1,Green flag
20.0,Austria,2020,2,Yellow flag
21.0,Austria,2020,24,Safety Car
22.0,Austria,2020,4,Safety Car
23.0,Austria,2020,4,Safety Car
24.0,Austria,2020,4,Safety Car
25.0,Austria,2020,4,Safety Car
26.0,Austria,2020,2,Yellow flag
27.0,Austria,2020,1,Green flag
28.0,Austria,2020,1,Green flag
29.0,Austria,2020,1,Green flag
30.0,Austria,2020,1,Green flag
31.0,Austria,2020,1,Green flag
32.0,Austria,2020,1,Green flag
33.0,Austria,2020,1,Green flag
34.0,Austria,2020,1,Green flag
35.0,Austria,2020,1,Green flag
36.0,Austria,2020,1,Green flag
37.0,Austria,2020,1,Green flag
38.0,Austria,2020,1,Green flag
39.0,Austria,2020,1,Green flag
40.0,Austria,2020,1,Green flag
41.0,Austria,2020,1,Green flag
42.0,Austria,2020,1,Green flag
43.0,Austria,2020,1,Green flag
44.0,Austria,2020,1,Green flag
45.0,Austria,2020,1,Green flag
46.0,Austria,2020,24,Safety Car
47.0,Austria,2020,4,Safety Car
48.0,Austria,2020,4,Safety Car
49.0,Austria,2020,42,Safety Car
50.0,Austria,2020,24,Safety Car
51.0,Austria,2020,4,Safety Car
52.0,Austria,2020,4,Safety Car
53.0,Austria,2020,4,Safety Car
54.0,Austria,2020,4,Safety Car
55.0,Austria,2020,4,Safety Car
56.0,Austria,2020,1,Green flag
57.0,Austria,2020,1,Green flag
58.0,Austria,2020,1,Green flag
59.0,Austria,2020,1,Green flag
60.0,Austria,2020,1,Green flag
61.0,Austria,2020,1,Green flag
62.0,Austria,2020,1,Green flag
63.0,Austria,2020,1,Green flag
64.0,Austria,2020,2,Yellow flag
65.0,Austria,2020,2,Yellow flag
66.0,Austria,2020,1,Green flag
67.0,Austria,2020,,Unknown
68.0,Austria,2020,,Unknown
1.0,Great Britain,2020,1,Green flag
2.0,Great Britain,2020,24,Safety Car
3.0,Great Britain,2020,4,Safety Car
4.0,Great Britain,2020,4,Safety Car
5.0,Great Britain,2020,4,Safety Car
6.0,Great Britain,2020,1,Green flag
7.0,Great Britain,2020,1,Green flag
8.0,Great Britain,2020,1,Green flag
9.0,Great Britain,2020,1,Green flag
10.0,Great Britain,2020,1,Green flag
11.0,Great Britain,2020,1,Green flag
12.0,Great Britain,2020,24,Safety Car
13.0,Great Britain,2020,4,Safety Car
14.0,Great Britain,2020,4,Safety Car
15.0,Great Britain,2020,4,Safety Car
16.0,Great Britain,2020,4,Safety Car
17.0,Great Britain,2020,4,Safety Car
18.0,Great Britain,2020,4,Safety Car
19.0,Great Britain,2020,1,Green flag
20.0,Great Britain,2020,1,Green flag
21.0,Great Britain,2020,1,Green flag
22.0,Great Britain,2020,1,Green flag
23.0,Great Britain,2020,1,Green flag
24.0,Great Britain,2020,1,Green flag
25.0,Great Britain,2020,1,Green flag
26.0,Great Britain,2020,1,Green flag
27.0,Great Britain,2020,1,Green flag
28.0,Great Britain,2020,1,Green flag
29.0,Great Britain,2020,1,Green flag
30.0,Great Britain,2020,1,Green flag
31.0,Great Britain,2020,1,Green flag
32.0,Great Britain,2020,1,Green flag
33.0,Great Britain,2020,1,Green flag
34.0,Great Britain,2020,1,Green flag
35.0,Great Britain,2020,1,Green flag
36.0,Great Britain,2020,1,Green flag
37.0,Great Britain,2020,1,Green flag
38.0,Great Britain,2020,1,Green flag
39.0,Great Britain,2020,1,Green flag
40.0,Great Britain,2020,1,Green flag
41.0,Great Britain,2020,1,Green flag
42.0,Great Britain,2020,1,Green flag
43.0,Great Britain,2020,1,Green flag
44.0,Great Britain,2020,1,Green flag
45.0,Great Britain,2020,1,Green flag
46.0,Great Britain,2020,1,Green flag
47.0,Great Britain,2020,1,Green flag
48.0,Great Britain,2020,2,Yellow flag
49.0,Great Britain,2020,1,Green flag
50.0,Great Britain,2020,1,Green flag
51.0,Great Britain,2020,1,Green flag
52.0,Great Britain,2020,1,Green flag
0.0,Great Britain,2020,1,Green flag
1.0,Hungary,2020,1,Green flag
2.0,Hungary,2020,1,Green flag
3.0,Hungary,2020,1,Green flag
4.0,Hungary,2020,2,Yellow flag
5.0,Hungary,2020,2,Yellow flag
6.0,Hungary,2020,1,Green flag
7.0,Hungary,2020,1,Green flag
8.0,Hungary,2020,1,Green flag
9.0,Hungary,2020,1,Green flag
10.0,Hungary,2020,1,Green flag
11.0,Hungary,2020,1,Green flag
12.0,Hungary,2020,1,Green flag
13.0,Hungary,2020,1,Green flag
14.0,Hungary,2020,1,Green flag
